1.849579	1.849579	
2.575202	2.575202	
3.028717	3.028717	
3.618286	3.618286	
4.162504	4.162504	
4.752073	4.752073	
5.296291	5.296291	
5.749805	5.749805	
5.885860	5.885860	
6.203320	6.203320	
6.792889	6.792889	
7.563864	7.563864	
8.017379	8.017379	
8.153433	8.153433	
8.470894	8.470894	
9.060463	9.060463	
9.831438	9.831438	
10.284953	10.284953	
10.466359	10.466359	
10.738467	10.738467	
11.328037	11.328037	
11.917606	11.917606	
12.144363	12.144363	
12.597878	12.597878	
12.733932	12.733932	
13.006041	13.006041	
13.595610	13.595610	
14.139828	14.139828	
14.457288	14.457288	
15.046857	15.046857	
15.591075	15.591075	
15.863184	15.863184	
16.407402	16.407402	
16.498105	16.498105	
16.724862	16.724862	
16.996971	16.996971	
17.269080	17.269080	
17.586540	17.586540	
17.858649	17.858649	
18.130758	18.130758	
18.992436	18.992436	
19.582005	19.582005	
20.126223	20.126223	
20.670440	20.670440	
21.260009	21.260009	
21.577470	21.577470	
21.849579	21.849579	
21.985633	21.985633	
22.121687	22.121687	
22.439148	22.439148	
22.756608	22.756608	
23.572935	23.572935	
24.117152	24.117152	
24.706721	24.706721	
24.978830	24.978830	
25.296291	25.296291	
25.840508	25.840508	
26.430077	26.430077	
26.974295	26.974295	
27.337107	27.337107	
27.609216	27.609216	
28.108082	28.108082	
28.425542	28.425542	
28.652300	28.652300	
28.969760	28.969760	
29.241869	29.241869	
29.559329	29.559329	
29.831438	29.831438	
30.103547	30.103547	
30.421007	30.421007	
30.693116	30.693116	
30.965225	30.965225	
31.237334	31.237334	
31.418740	31.418740	
31.736200	31.736200	
31.872254	31.872254	
32.189715	32.189715	
32.688581	32.688581	
33.232799	33.232799	
33.913071	33.913071	
34.457288	34.457288	
35.001506	35.001506	
35.545724	35.545724	
35.863184	35.863184	
36.135293	36.135293	
36.452753	36.452753	
36.724862	36.724862	
37.269080	37.269080	
37.904000	37.904000	
38.448218	38.448218	
39.037787	39.037787	
39.582005	39.582005	
40.080871	40.080871	
40.443683	40.443683	
41.033252	41.033252	
41.350712	41.350712	
41.577470	41.577470	
41.849579	41.849579	
42.439148	42.439148	
42.983365	42.983365	
43.572935	43.572935	
44.117152	44.117152	
44.434613	44.434613	
44.752073	44.752073	
44.978830	44.978830	
45.250939	45.250939	
45.477696	45.477696	
45.613751	45.613751	
45.885860	45.885860	
46.475429	46.475429	
47.019647	47.019647	
47.563864	47.563864	
48.153433	48.153433	
48.743003	48.743003	
49.015111	49.015111	
49.287220	49.287220	
49.559329	49.559329	
50.012844	50.012844	
50.103547	50.103547	
50.421007	50.421007	
50.693116	50.693116	
51.010576	51.010576	
51.282685	51.282685	
51.554794	51.554794	
51.736200	51.736200	
52.008309	52.008309	
52.280418	52.280418	
52.416472	52.416472	
52.733932	52.733932	
53.006041	53.006041	
53.278150	53.278150	
53.595610	53.595610	
53.867719	53.867719	
54.049125	54.049125	
54.321234	54.321234	
54.593343	54.593343	
54.774749	54.774749	
55.046857	55.046857	
55.591075	55.591075	
56.135293	56.135293	
56.724862	56.724862	
57.269080	57.269080	
57.767946	57.767946	
57.994703	57.994703	
58.176109	58.176109	
58.312164	58.312164	
58.448218	58.448218	
58.629624	58.629624	
58.811030	58.811030	
58.947084	58.947084	
59.083139	59.083139	
59.309896	59.309896	
59.536653	59.536653	
60.171574	60.171574	
60.715792	60.715792	
61.305361	61.305361	
61.849579	61.849579	
62.121687	62.121687	
62.257742	62.257742	
62.484499	62.484499	
62.756608	62.756608	
63.028717	63.028717	
63.300826	63.300826	
63.572935	63.572935	
64.162504	64.162504	
64.343910	64.343910	
64.479964	64.479964	
64.706721	64.706721	
64.978830	64.978830	
65.341642	65.341642	
65.477696	65.477696	
65.613751	65.613751	
65.885860	65.885860	
66.157969	66.157969	
66.475429	66.475429	
